Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2000-01-03,27.49262,27.69782,26.6044,26.69743,316036
2000-01-04,26.49459,26.49459,25.19597,25.49362,430588
2000-01-05,24.80442,25.39852,24.80442,25.10353,325369
2000-01-06,24.9946,26.19842,24.80442,25.9944,351632
2000-01-07,26.49459,28.49536,26.49459,27.90037,845486
2000-01-10,28.10086,29.69947,28.10086,28.60429,1036130
2000-01-11,28.30694,28.49536,27.3987,27.69782,570683
2000-01-12,27.80704,27.99782,27.60214,27.90037,330855
2000-01-13,28.90164,31.49828,28.90164,30.49142,1360496
2000-01-14,30.4031,31.2922,30.4031,30.6975,1801482
2000-01-17,30.49142,30.79465,29.99682,30.6975,567307
2000-01-18,30.19701,30.79465,29.09889,29.89966,841533
2000-01-19,29.30497,29.49044,28.80448,29.30497,422353
2000-01-20,29.49044,30.90064,29.20193,30.29711,955301
2000-01-21,29.99682,30.90064,29.99682,30.90064,523086
2000-01-24,30.79465,30.79465,29.69947,29.99682,426863
2000-01-25,29.20193,29.30497,28.3982,29.20193,485430
2000-01-26,29.60526,30.29711,29.60526,29.89966,374932
2000-01-27,29.69947,30.19701,29.60526,30.19701,182504
2000-01-28,29.80251,30.19701,29.20193,29.69947,397963
2000-01-31,29.30497,29.30497,28.90164,29.20193,215349
2000-02-01,29.49044,30.29711,29.09889,29.60526,462098
2000-02-02,29.49044,29.69947,29.09889,29.60526,322352
2000-02-03,29.60526,31.00074,29.60526,30.29711,400333
2000-02-04,30.49142,30.90064,29.39918,30.19701,688076
2000-02-07,29.99682,29.99682,29.30497,29.69947,321616
2000-02-08,29.80251,30.19701,29.49044,30.19701,231611
2000-02-09,30.29711,31.60426,29.49044,29.99682,624645
2000-02-10,29.30497,29.89966,29.30497,29.89966,496950
2000-02-11,29.99682,29.99682,29.49044,29.69947,393999
2000-02-14,29.49044,29.49044,28.99879,29.39918,337725
2000-02-15,29.80251,29.80251,29.39918,29.80251,186335
2000-02-16,29.99682,29.99682,29.39918,29.80251,304629
2000-02-17,30.19701,31.10378,29.80251,29.99682,503450
2000-02-18,30.1028,31.00074,30.1028,30.60329,717109
2000-02-21,28.99879,29.49044,28.99879,29.20193,291358
2000-02-22,29.80251,29.80251,29.09889,29.39918,241346
2000-02-23,29.99682,32.99385,29.99682,31.40407,1296545
2000-02-24,31.99582,34.49825,31.69847,33.10572,1698865
2000-02-25,35.20188,35.20188,33.19993,33.40013,1481664
2000-02-28,32.90553,33.60621,31.79268,33.19993,774528
2000-02-29,33.50022,33.50022,32.49925,32.7966,632164
2000-03-01,32.7966,33.19993,32.39915,33.10572,854133
2000-03-02,32.60524,32.99385,32.2019,32.49925,410693
2000-03-03,32.60524,32.99385,32.60524,32.90553,371983
2000-03-06,33.10572,33.10572,32.10475,32.2019,312076
2000-03-07,31.79268,31.79268,31.00074,31.19504,204366
2000-03-08,30.49142,31.19504,30.49142,30.79465,539054
2000-03-09,31.00074,31.00074,29.49044,29.49044,319970
2000-03-10,29.80251,30.29711,29.49044,29.80251,556530
2000-03-13,28.49536,28.80448,26.6044,27.20027,319426
2000-03-14,27.90037,32.69945,27.60214,31.90161,1333709
2000-03-15,30.60329,32.7966,30.60329,31.40407,1056247
2000-03-16,32.99385,32.99385,31.49828,31.90161,649227
2000-03-17,32.7966,32.7966,31.19504,31.19504,383731
2000-03-20,31.10378,31.69847,31.10378,31.40407,361707
2000-03-21,31.19504,31.19504,30.4031,30.49142,127741
2000-03-22,31.79268,31.79268,30.49142,31.00074,190840
2000-03-23,31.00074,31.49828,30.79465,31.00074,235540
2000-03-24,31.49828,31.79268,30.6975,31.69847,271826
2000-03-27,32.49925,32.49925,32.2019,32.29611,402090
2000-03-28,32.29611,32.69945,32.29611,32.49925,305444
2000-03-29,32.49925,33.10572,32.39915,32.69945,364386
2000-03-30,32.2019,32.2019,30.4031,30.49142,252064
2000-03-31,30.1028,31.2922,30.1028,31.2922,365500
2000-04-03,31.49828,31.49828,30.19701,30.4031,155622
2000-04-04,29.99682,30.60329,29.30497,30.19701,167912
2000-04-05,30.19701,30.19701,28.99879,29.30497,177158
2000-04-06,29.99682,30.60329,29.99682,30.49142,85162
2000-04-07,30.49142,30.49142,29.80251,30.1028,217336
2000-04-10,29.99682,29.99682,29.39918,29.49044,169541
2000-04-11,28.99879,28.99879,28.30694,28.49536,134321
2000-04-12,29.30497,29.69947,29.20193,29.30497,207584
2000-04-13,28.49536,28.6985,28.30694,28.6985,195075
2000-04-14,28.90164,29.09889,28.19801,28.3982,261881
2000-04-17,26.10244,26.40156,24.69696,25.8993,487692
2000-04-18,27.49262,27.49262,25.9944,26.80725,340389
2000-04-19,27.104,27.104,25.8993,25.9944,302795
2000-04-20,26.30558,26.6044,26.30558,26.49459,165185
2000-04-25,27.30803,27.49262,26.99655,27.3987,145359
2000-04-26,28.19801,28.90164,28.19801,28.49536,174801
2000-04-27,28.80448,29.30497,27.80704,28.49536,203555
2000-04-28,29.39918,29.99682,29.20193,29.99682,151859
2000-05-04,29.99682,30.4031,29.49044,30.1028,341090
2000-05-05,29.99682,30.29711,29.20193,29.80251,120706
2000-05-08,29.99682,29.99682,29.20193,29.49044,261457
2000-05-09,29.99682,30.1028,29.69947,29.89966,127721
2000-05-10,30.60329,31.79268,30.60329,31.79268,183736
2000-05-11,30.79465,31.99582,30.79465,31.90161,214524
2000-05-12,31.69847,32.10475,30.49142,31.69847,189971
2000-05-15,31.60426,31.60426,30.79465,31.40407,96672
2000-05-16,31.79268,33.29414,31.00074,32.99385,229167
2000-05-17,32.49925,32.49925,31.99582,32.49925,314825
2000-05-18,32.2019,32.39915,32.10475,32.2019,228501
2000-05-19,32.2019,32.69945,31.79268,32.69945,340334
2000-05-22,32.69945,32.69945,31.99582,32.29611,134690
2000-05-23,32.10475,32.10475,31.19504,31.40407,266054
2000-05-24,29.99682,30.6975,29.99682,30.60329,285253
2000-05-25,30.6975,31.2922,30.60329,31.2922,248999
2000-05-26,30.79465,31.2922,30.79465,31.10378,173782
2000-05-29,31.00074,31.99582,31.00074,31.60426,148381
2000-05-30,31.49828,31.60426,30.79465,31.2922,294141
2000-05-31,31.99582,31.99582,31.2922,31.2922,331292
2000-06-01,31.99582,31.99582,31.60426,31.79268,284159
2000-06-02,31.99582,31.99582,31.2922,31.79268,200867
2000-06-05,31.99582,31.99582,31.40407,31.60426,180644
2000-06-06,31.49828,31.79268,30.79465,31.49828,105326
2000-06-07,31.49828,32.29611,31.2922,32.29611,125860
2000-06-08,31.90161,32.29611,31.49828,31.99582,70069
2000-06-09,31.69847,31.90161,31.40407,31.69847,46279
2000-06-12,31.49828,31.49828,31.10378,31.40407,30927
2000-06-13,31.10378,31.49828,31.00074,31.40407,73430
2000-06-14,31.2922,31.60426,30.79465,30.79465,72569
2000-06-15,31.00074,31.60426,30.90064,31.00074,94115
2000-06-16,31.10378,31.2922,30.90064,31.00074,68988
2000-06-19,30.79465,30.90064,30.60329,30.90064,105661
2000-06-20,31.10378,31.49828,30.90064,31.49828,134647
2000-06-21,31.60426,32.10475,31.49828,32.10475,78174
2000-06-23,31.99582,32.10475,31.60426,31.90161,71936
2000-06-26,31.69847,32.90553,31.69847,32.69945,159697
2000-06-27,32.69945,33.50022,32.69945,32.7966,237717
2000-06-28,32.7966,32.90553,32.60524,32.60524,142802
2000-06-29,32.7966,32.7966,32.10475,32.10475,187365
2000-06-30,32.60524,32.60524,31.99582,32.10475,118613
2000-07-03,32.2019,32.60524,32.2019,32.29611,107293
2000-07-04,32.29611,32.39915,31.99582,32.39915,70657
2000-07-05,32.39915,32.49925,32.2019,32.2019,127827
2000-07-06,31.99582,32.29611,31.49828,32.29611,191975
2000-07-07,31.60426,31.60426,31.00074,31.19504,119269
2000-07-10,31.69847,31.79268,31.19504,31.19504,47864
2000-07-11,31.00074,31.00074,30.49142,30.90064,121248
2000-07-12,30.60329,31.00074,30.49142,30.60329,178219
2000-07-13,30.60329,30.60329,30.1028,30.19701,448960
2000-07-14,30.60329,30.60329,30.1028,30.4031,408746
2000-07-17,30.60329,30.6975,30.19701,30.29711,358447
2000-07-18,30.60329,31.2922,30.60329,30.6975,740096
2000-07-19,31.10378,31.69847,31.10378,31.19504,134358
2000-07-20,31.60426,31.60426,30.90064,31.00074,372998
2000-07-21,31.99582,31.99582,31.69847,31.90161,652213
2000-07-24,31.79268,31.79268,31.40407,31.40407,266253
2000-07-25,31.40407,31.40407,30.6975,31.19504,342582
2000-07-26,31.40407,31.40407,30.6975,30.79465,213312
2000-07-27,30.79465,31.10378,29.89966,30.19701,185452
2000-07-28,30.19701,30.19701,28.99879,29.60526,297442
2000-07-31,29.49044,29.49044,28.80448,28.80448,203699
2000-08-01,28.99879,28.99879,28.19801,28.49536,239680
2000-08-02,28.80448,29.39918,28.80448,29.20193,238729
2000-08-03,29.20193,29.20193,28.80448,28.99879,109232
2000-08-04,29.09889,29.60526,29.09889,29.39918,104455
2000-08-07,29.49044,29.49044,29.09889,29.39918,71687
2000-08-08,29.49044,29.89966,29.49044,29.89966,184323
2000-08-09,30.29711,30.90064,30.29711,30.49142,54584
2000-08-10,30.49142,30.60329,30.29711,30.29711,140301
2000-08-11,30.29711,30.29711,29.80251,29.80251,54035
2000-08-14,29.80251,30.1028,29.49044,29.99682,26787
2000-08-16,30.19701,30.6975,29.69947,30.49142,65899
2000-08-17,30.1028,30.1028,29.49044,29.69947,98578
2000-08-18,29.89966,29.89966,28.99879,29.80251,117669
2000-08-21,29.20193,29.69947,29.20193,29.60526,104795
2000-08-22,29.49044,30.1028,29.09889,29.99682,223492
2000-08-23,30.6975,31.19504,30.29711,30.6975,373688
2000-08-24,30.49142,30.60329,30.1028,30.29711,104860
2000-08-25,30.49142,30.90064,29.99682,30.49142,81889
2000-08-28,30.60329,30.60329,29.89966,30.1028,39556
2000-08-29,30.6975,30.6975,30.1028,30.6975,102857
2000-08-30,30.90064,31.69847,30.90064,31.2922,250260
2000-08-31,31.60426,31.60426,31.2922,31.40407,206458
2000-09-01,31.40407,31.40407,31.00074,31.40407,154946
2000-09-04,31.40407,31.40407,30.79465,30.79465,76153
2000-09-05,30.60329,30.60329,30.1028,30.19701,95546
2000-09-06,30.19701,30.19701,29.69947,30.1028,97803
2000-09-07,29.99682,30.1028,29.80251,29.89966,112179
2000-09-08,29.99682,29.99682,29.30497,29.30497,262383
2000-09-11,29.49044,29.49044,29.09889,29.20193,43980
2000-09-12,29.49044,30.60329,29.49044,30.49142,148914
2000-09-13,31.00074,31.69847,31.00074,31.69847,399258
2000-09-14,31.90161,32.69945,31.49828,32.60524,541239
2000-09-15,31.49828,31.79268,31.2922,31.69847,264067
2000-09-18,31.00074,31.40407,30.79465,30.90064,118587
2000-09-19,30.90064,31.2922,30.4031,30.60329,199521
2000-09-20,30.6975,30.6975,30.29711,30.29711,132897
2000-09-21,30.19701,30.19701,29.49044,29.60526,125671
2000-09-22,29.09889,29.60526,28.30694,28.90164,198115
2000-09-25,30.1028,30.1028,29.69947,29.80251,174000
2000-09-26,29.60526,29.60526,28.80448,29.09889,184946
2000-09-27,29.09889,29.39918,28.99879,29.30497,172919
2000-09-28,28.99879,28.99879,27.99782,28.60429,165714
2000-09-29,29.20193,29.30497,28.6985,28.6985,77046
2000-10-02,28.6985,28.90164,28.30694,28.30694,222431
2000-10-03,28.10086,28.10086,26.99655,27.49262,346734
2000-10-04,27.3987,27.3987,26.80725,26.90116,315756
2000-10-05,27.20027,27.49262,26.69743,26.90116,190836
2000-10-06,26.80725,26.80725,26.40156,26.40156,363256
2000-10-09,25.8048,25.8048,24.30511,24.60245,228289
2000-10-10,24.80442,24.80442,23.19638,23.60178,258609
2000-10-11,22.80394,22.99413,22.19629,22.80394,534691
2000-10-12,23.30472,24.10197,23.30472,23.69716,425171
2000-10-13,23.49373,23.80491,23.10188,23.30472,322102
2000-10-16,24.49441,25.10353,24.10197,24.69696,156716
2000-10-17,24.69696,25.69675,24.49441,25.39852,164808
2000-10-18,24.8998,25.19597,23.99422,24.19677,224084
2000-10-19,25.19597,25.60196,24.9946,25.19597,189211
2000-10-20,25.8048,26.10244,25.39852,26.10244,344458
2000-10-23,26.49459,26.69743,26.40156,26.49459,255423
2000-10-24,26.40156,26.40156,25.69675,25.8048,233598
2000-10-25,25.49362,25.49362,24.80442,24.8998,179705
2000-10-26,25.30343,25.69675,24.9946,24.9946,209222
2000-10-27,25.30343,25.30343,24.49441,24.9946,69807
2000-10-30,25.10353,25.10353,24.49441,24.60245,55081
2000-10-31,24.80442,25.49362,24.80442,25.19597,269614
2000-11-02,26.30558,26.49459,25.8048,26.40156,472241
2000-11-03,26.80725,26.80725,26.30558,26.49459,257969
2000-11-06,26.6044,27.104,25.9944,26.99655,315283
2000-11-07,27.49262,27.49262,26.80725,26.99655,394195
2000-11-08,27.20027,27.20027,26.80725,26.90116,119512
2000-11-09,26.69743,26.69743,25.9944,26.19842,159277
2000-11-10,26.40156,26.40156,25.8048,26.10244,105740
2000-11-13,25.60196,25.60196,25.10353,25.49362,113523
2000-11-14,25.9944,25.9944,25.49362,25.9944,229901
2000-11-15,26.10244,26.30558,25.49362,25.9944,229087
2000-11-16,26.10244,26.80725,25.69675,26.69743,118386
2000-11-17,26.30558,26.69743,25.60196,25.9944,233556
2000-11-20,26.10244,26.80725,26.10244,26.40156,196755
2000-11-21,26.49459,26.69743,26.30558,26.6044,147888
2000-11-22,26.10244,26.40156,25.9944,26.19842,158346
2000-11-23,26.10244,26.19842,25.8993,25.8993,92904
2000-11-24,25.8993,26.80725,25.8993,26.40156,47142
2000-11-27,27.49262,27.49262,26.69743,26.90116,147699
2000-11-28,26.90116,26.99655,26.19842,26.49459,144853
2000-11-29,26.10244,26.49459,25.8993,25.9944,187888
2000-11-30,25.9944,25.9944,25.10353,25.10353,374204
2000-12-01,25.30343,25.8993,25.19597,25.49362,246537
2000-12-04,25.19597,25.60196,24.80442,24.9946,188029
2000-12-05,25.60196,25.69675,25.30343,25.39852,88037
2000-12-06,25.8048,26.19842,24.8998,25.69675,330925
2000-12-07,25.30343,26.19842,25.30343,25.60196,312151
2000-12-08,25.60196,25.8993,24.8998,25.39852,617517
2000-12-11,25.60196,25.60196,24.80442,24.9946,385588
2000-12-12,24.9946,25.60196,24.69696,25.60196,568901
2000-12-13,25.39852,26.90116,25.30343,26.69743,952771
2000-12-14,26.49459,27.49262,25.9944,27.30803,1259175
2000-12-15,27.3987,28.10086,26.99655,27.30803,945135
2000-12-18,27.30803,27.60214,26.69743,26.90116,640043
2000-12-19,26.90116,27.3987,26.49459,27.104,497744
2000-12-20,26.80725,26.80725,25.8048,26.10244,317872
2000-12-21,25.30343,25.8048,24.8998,24.8998,657525
2000-12-22,25.49362,25.9944,25.30343,25.8993,276079
2000-12-27,26.30558,26.6044,25.9944,26.10244,184785
2000-12-28,26.40156,26.49459,25.8048,25.8993,330403
2000-12-29,25.60196,26.10244,25.60196,25.8048,136811
2001-01-02,25.19597,25.69675,24.9946,25.30343,82033
2001-01-03,25.19597,25.60196,23.99422,24.39961,422834
2001-01-04,24.9946,24.9946,23.99422,24.10197,387700
2001-01-05,23.80491,23.99422,22.39914,22.69619,1938194
2001-01-08,22.49364,22.69619,21.49325,21.99345,1445134
2001-01-09,22.19629,22.49364,21.0066,22.49364,1338734
2001-01-10,22.30463,22.39914,21.6958,21.89865,492565
2001-01-11,21.99345,22.49364,21.6958,22.39914,799497
2001-01-12,22.60198,22.80394,22.30463,22.60198,699378
2001-01-15,22.49364,22.89933,21.99345,22.19629,448718
2001-01-16,21.99345,22.60198,21.89865,22.30463,397738
2001-01-17,22.49364,22.89933,22.30463,22.60198,364252
2001-01-18,22.60198,23.60178,22.60198,23.19638,1320892
2001-01-19,23.99422,24.60245,23.80491,24.39961,1007243
2001-01-22,24.60245,24.60245,23.60178,23.80491,405369
2001-01-23,23.60178,24.30511,23.49373,24.30511,291741
2001-01-24,24.49441,24.60245,24.10197,24.10197,158298
2001-01-25,24.10197,24.19677,23.89942,24.10197,191566
2001-01-26,23.89942,24.69696,23.89942,24.69696,511990
2001-01-29,24.80442,25.60196,24.60245,25.49362,168282
2001-01-30,25.8048,25.9944,25.49362,25.49362,329111
2001-01-31,25.39852,25.39852,24.80442,24.9946,242048
2001-02-01,24.80442,24.8998,24.39961,24.60245,323855
2001-02-02,24.69696,24.9946,24.60245,24.9946,130227
2001-02-05,24.8998,24.9946,24.19677,24.60245,808778
2001-02-06,24.9946,24.9946,24.19677,24.80442,432067
2001-02-07,24.8998,24.8998,24.10197,24.19677,341161
2001-02-08,24.10197,24.49441,24.10197,24.19677,267348
2001-02-09,24.30511,24.49441,24.19677,24.19677,113865
2001-02-12,23.69716,23.99422,23.60178,23.89942,155447
2001-02-13,23.89942,24.49441,23.89942,24.30511,187785
2001-02-14,23.99422,24.39961,23.99422,24.39961,123922
2001-02-15,24.49441,24.69696,24.19677,24.60245,373115
2001-02-16,24.49441,24.8998,23.99422,24.19677,255651
2001-02-19,23.99422,24.30511,23.89942,24.10197,186782
2001-02-20,24.19677,24.8998,23.99422,23.99422,230327
2001-02-21,23.99422,23.99422,23.30472,23.99422,326343
2001-02-22,23.10188,23.80491,22.60198,22.99413,403291
2001-02-23,23.10188,23.69716,22.99413,22.99413,210455
2001-02-26,23.60178,23.69716,23.30472,23.49373,118650
2001-02-27,23.19638,23.60178,22.80394,22.99413,192698
2001-02-28,22.39914,23.19638,22.39914,23.10188,242048
2001-03-01,22.89933,22.89933,21.99345,21.99345,259413
2001-03-02,21.80444,22.30463,21.80444,21.99345,330812
2001-03-05,22.10179,22.39914,21.80444,22.30463,127234
2001-03-06,22.39914,22.80394,22.39914,22.49364,173537
2001-03-07,22.10179,22.49364,21.89865,22.30463,254558
2001-03-08,22.39914,22.39914,22.10179,22.10179,120091
2001-03-09,22.10179,22.10179,20.39837,20.39837,209789
2001-03-12,19.8443,19.89847,18.45177,18.65432,750166
2001-03-13,18.39789,19.34411,18.39789,19.1548,452653
2001-03-14,19.39828,19.50603,18.60044,18.95225,548696
2001-03-15,19.10093,19.60053,19.10093,19.39828,282452
2001-03-16,19.39828,20.10102,19.34411,20.10102,211222
2001-03-19,20.10102,21.0066,20.10102,20.80376,108547
2001-03-20,21.10111,21.10111,20.69601,20.80376,136942
2001-03-21,20.60062,20.80376,19.89847,20.19552,360865
2001-03-22,20.00681,20.30386,19.39828,19.39828,239397
2001-03-23,20.10102,20.10102,19.50603,19.74921,154894
2001-03-26,20.19552,20.69601,19.89847,20.50641,274195
2001-03-27,20.50641,20.89826,20.10102,20.69601,136895
2001-03-28,21.0066,21.10111,20.69601,20.89826,195799
2001-03-29,20.19552,20.80376,20.19552,20.60062,158169
2001-03-30,20.50641,20.69601,20.50641,20.69601,79382
2001-04-02,20.39837,20.69601,20.10102,20.39837,291922
2001-04-03,20.10102,20.30386,19.69533,19.74921,135795
2001-04-04,19.39828,19.74921,19.30348,19.69533,97234
2001-04-05,19.8443,19.89847,19.39828,19.45186,179352
2001-04-06,19.50603,19.50603,19.04646,19.34411,271789
2001-04-09,19.24931,19.45186,19.1548,19.30348,111324
2001-04-10,19.30348,19.95234,19.24931,19.39828,244050
2001-04-11,19.34411,19.54695,19.30348,19.34411,348824
2001-04-12,19.39828,19.39828,19.1548,19.19514,152192
2001-04-17,18.74941,19.00584,18.60044,18.74941,67747
2001-04-18,19.00584,19.45186,18.95225,19.39828,362037
2001-04-19,20.00681,20.50641,19.89847,20.30386,844445
2001-04-20,20.10102,21.0066,19.89847,20.69601,1080047
2001-04-23,20.00681,20.50641,19.95234,20.10102,485737
2001-04-24,20.19552,20.30386,19.69533,19.89847,400113
2001-04-25,19.80338,20.00681,19.6547,19.95234,309198
2001-04-26,20.10102,20.19552,19.95234,19.95234,205004
2001-04-27,20.00681,20.39837,19.8443,20.30386,356651
2001-04-30,20.39837,20.69601,20.19552,20.19552,165674
2001-05-02,20.30386,20.89826,20.30386,20.60062,273038
2001-05-04,20.50641,20.89826,20.50641,20.80376,466186
2001-05-07,20.80376,21.49325,20.69601,21.0066,229828
2001-05-08,21.0066,21.0066,20.50641,20.50641,122028
2001-05-09,20.30386,20.50641,20.10102,20.50641,149268
2001-05-10,20.39837,21.30395,20.39837,21.10111,391058
2001-05-11,21.0066,21.89865,21.0066,21.60159,696202
2001-05-14,21.39846,22.39914,21.39846,22.39914,273675
2001-05-15,22.19629,22.39914,21.6958,21.6958,212042
2001-05-16,21.30395,21.60159,21.10111,21.39846,192584
2001-05-17,22.19629,22.19629,21.49325,21.60159,369987
2001-05-18,21.30395,21.80444,21.30395,21.60159,204126
2001-05-21,21.60159,22.80394,21.60159,22.80394,391766
2001-05-22,22.89933,23.30472,22.89933,22.99413,277619
2001-05-23,22.80394,23.10188,22.69619,22.80394,356496
2001-05-24,22.69619,22.69619,21.89865,22.49364,318875
2001-05-25,22.39914,22.49364,22.30463,22.49364,126730
2001-05-28,22.19629,22.99413,22.19629,22.99413,132891
2001-05-29,23.19638,23.30472,22.89933,23.30472,236324
2001-05-30,22.99413,22.99413,22.39914,22.39914,244224
2001-05-31,21.99345,22.80394,21.99345,22.69619,304353
2001-06-01,22.69619,22.69619,22.19629,22.30463,270222
2001-06-04,22.19629,22.30463,21.39846,21.49325,93925
2001-06-05,21.30395,21.99345,21.30395,21.99345,241736
2001-06-06,21.89865,21.89865,20.69601,20.80376,446744
2001-06-07,20.39837,20.50641,19.80338,19.95234,392163
2001-06-08,20.00681,20.50641,19.54695,19.6547,206633
2001-06-11,19.30348,19.6547,19.1548,19.39828,240111
2001-06-12,19.30348,19.80338,18.89779,19.10093,465963
2001-06-13,19.74921,19.74921,18.95225,19.19514,275284
2001-06-15,18.89779,18.95225,18.19534,18.34343,452367
2001-06-18,18.3025,18.54627,18.10025,18.39789,506662
2001-06-19,18.50564,18.50564,17.54618,18.00604,336673
2001-06-20,17.50555,17.8032,17.24913,17.30271,246872
2001-06-21,17.30271,17.89711,17.30271,17.89711,158074
2001-06-22,18.00604,18.15442,17.69485,17.8032,87580
2001-06-25,17.60035,18.04637,17.60035,17.95157,261312
2001-06-26,18.00604,18.00604,17.35688,17.35688,172903
2001-06-27,17.69485,17.69485,17.10016,17.10016,184327
2001-06-28,17.00565,17.19437,16.69418,17.00565,78022
2001-06-29,17.24913,17.39721,16.69418,16.74864,79797
2001-07-02,16.59967,16.85669,16.30232,16.50546,72254
2001-07-03,16.50546,16.59967,16.24845,16.35679,147434
